,series id,year,period,value,footnotes,area_name,valueh,timeperiod
1614,SMU06337000500000003,2014,M06,23.27,,"Modesto, CA",33.6,2014-06
1615,SMU06337000500000003,2014,M05,23.22,,"Modesto, CA",33.4,2014-05
1616,SMU06337000500000003,2014,M04,23.22,,"Modesto, CA",33.6,2014-04
1617,SMU06337000500000003,2014,M03,23.29,,"Modesto, CA",33.0,2014-03
1618,SMU06337000500000003,2014,M02,23.69,,"Modesto, CA",33.9,2014-02
1619,SMU06337000500000003,2014,M01,24.07,,"Modesto, CA",32.7,2014-01
1620,SMU06337000500000003,2013,M12,23.75,,"Modesto, CA",33.4,2013-12
1621,SMU06337000500000003,2013,M11,24.19,,"Modesto, CA",32.7,2013-11
1622,SMU06337000500000003,2013,M10,24.22,,"Modesto, CA",32.9,2013-10
1623,SMU06337000500000003,2013,M09,23.78,,"Modesto, CA",34.6,2013-09
1624,SMU06337000500000003,2013,M08,23.43,,"Modesto, CA",34.4,2013-08
1625,SMU06337000500000003,2013,M07,23.9,,"Modesto, CA",33.4,2013-07
1626,SMU06337000500000003,2013,M06,23.63,,"Modesto, CA",33.8,2013-06
1627,SMU06337000500000003,2013,M05,24.1,,"Modesto, CA",32.8,2013-05
1628,SMU06337000500000003,2013,M04,24.25,,"Modesto, CA",32.7,2013-04
1629,SMU06337000500000003,2013,M03,24.42,,"Modesto, CA",32.6,2013-03
1630,SMU06337000500000003,2013,M02,24.37,,"Modesto, CA",33.2,2013-02
1631,SMU06337000500000003,2013,M01,23.93,,"Modesto, CA",33.0,2013-01
1632,SMU06409000500000003,2012,M12,25.87,,"Sacramento--Roseville--Arden-Arcade, CA",35.0,2012-12
1633,SMU06409000500000003,2012,M11,25.68,,"Sacramento--Roseville--Arden-Arcade, CA",33.8,2012-11
1634,SMU06409000500000003,2012,M10,25.86,,"Sacramento--Roseville--Arden-Arcade, CA",34.4,2012-10
1635,SMU06409000500000003,2012,M09,26.21,,"Sacramento--Roseville--Arden-Arcade, CA",35.4,2012-09
1636,SMU06409000500000003,2012,M08,25.78,,"Sacramento--Roseville--Arden-Arcade, CA",34.7,2012-08
1637,SMU06409000500000003,2012,M07,25.9,,"Sacramento--Roseville--Arden-Arcade, CA",34.8,2012-07
1638,SMU06409000500000003,2012,M06,25.75,,"Sacramento--Roseville--Arden-Arcade, CA",34.0,2012-06
1639,SMU06409000500000003,2012,M05,25.59,,"Sacramento--Roseville--Arden-Arcade, CA",33.9,2012-05
1640,SMU06409000500000003,2012,M04,25.95,,"Sacramento--Roseville--Arden-Arcade, CA",34.3,2012-04
1641,SMU06409000500000003,2012,M03,25.89,,"Sacramento--Roseville--Arden-Arcade, CA",33.9,2012-03
1642,SMU06409000500000003,2012,M02,25.61,,"Sacramento--Roseville--Arden-Arcade, CA",34.1,2012-02
1643,SMU06409000500000003,2012,M01,25.74,,"Sacramento--Roseville--Arden-Arcade, CA",35.5,2012-01
1644,SMU06409000500000003,2011,M12,24.62,,"Sacramento--Roseville--Arden-Arcade, CA",34.9,2011-12
1645,SMU06409000500000003,2011,M11,24.65,,"Sacramento--Roseville--Arden-Arcade, CA",34.6,2011-11
1646,SMU06409000500000003,2011,M10,24.98,,"Sacramento--Roseville--Arden-Arcade, CA",36.0,2011-10
1647,SMU06409000500000003,2011,M09,25.06,,"Sacramento--Roseville--Arden-Arcade, CA",34.6,2011-09
1648,SMU06409000500000003,2011,M08,24.79,,"Sacramento--Roseville--Arden-Arcade, CA",34.9,2011-08
1649,SMU06409000500000003,2011,M07,24.5,,"Sacramento--Roseville--Arden-Arcade, CA",35.2,2011-07
1650,SMU06409000500000003,2011,M06,24.34,,"Sacramento--Roseville--Arden-Arcade, CA",35.0,2011-06
1651,SMU06409000500000003,2011,M05,24.43,,"Sacramento--Roseville--Arden-Arcade, CA",36.1,2011-05
1652,SMU06409000500000003,2011,M04,24.3,,"Sacramento--Roseville--Arden-Arcade, CA",35.6,2011-04
1653,SMU06409000500000003,2011,M03,24.27,,"Sacramento--Roseville--Arden-Arcade, CA",35.3,2011-03
1654,SMU06409000500000003,2011,M02,23.8,,"Sacramento--Roseville--Arden-Arcade, CA",35.2,2011-02
1655,SMU06409000500000003,2011,M01,24.51,,"Sacramento--Roseville--Arden-Arcade, CA",35.3,2011-01
1656,SMU06409000500000003,2010,M12,24.54,,"Sacramento--Roseville--Arden-Arcade, CA",34.9,2010-12
1657,SMU06409000500000003,2010,M11,25.04,,"Sacramento--Roseville--Arden-Arcade, CA",34.4,2010-11
1658,SMU06409000500000003,2010,M10,24.99,,"Sacramento--Roseville--Arden-Arcade, CA",34.9,2010-10
1659,SMU06409000500000003,2010,M09,24.83,,"Sacramento--Roseville--Arden-Arcade, CA",34.6,2010-09
1660,SMU06409000500000003,2010,M08,24.89,,"Sacramento--Roseville--Arden-Arcade, CA",35.6,2010-08
1661,SMU06409000500000003,2010,M07,25.38,,"Sacramento--Roseville--Arden-Arcade, CA",34.5,2010-07
1662,SMU06409000500000003,2010,M06,25.01,,"Sacramento--Roseville--Arden-Arcade, CA",34.5,2010-06
1663,SMU06409000500000003,2010,M05,24.88,,"Sacramento--Roseville--Arden-Arcade, CA",35.1,2010-05
1664,SMU06409000500000003,2010,M04,24.7,,"Sacramento--Roseville--Arden-Arcade, CA",34.4,2010-04
1665,SMU06409000500000003,2010,M03,24.92,,"Sacramento--Roseville--Arden-Arcade, CA",34.3,2010-03
1666,SMU06409000500000003,2010,M02,25.06,,"Sacramento--Roseville--Arden-Arcade, CA",34.3,2010-02
1667,SMU06409000500000003,2010,M01,25.72,,"Sacramento--Roseville--Arden-Arcade, CA",34.2,2010-01
1668,SMU06409000500000003,2009,M12,25.1,,"Sacramento--Roseville--Arden-Arcade, CA",34.5,2009-12
1669,SMU06409000500000003,2009,M11,24.69,,"Sacramento--Roseville--Arden-Arcade, CA",35.0,2009-11
1670,SMU06409000500000003,2009,M10,25.89,,"Sacramento--Roseville--Arden-Arcade, CA",34.3,2009-10
1671,SMU06409000500000003,2009,M09,24.48,,"Sacramento--Roseville--Arden-Arcade, CA",33.8,2009-09
1672,SMU06409000500000003,2009,M08,24.55,,"Sacramento--Roseville--Arden-Arcade, CA",34.9,2009-08
1673,SMU06409000500000003,2009,M07,25.11,,"Sacramento--Roseville--Arden-Arcade, CA",34.0,2009-07
1674,SMU06409000500000003,2009,M06,24.74,,"Sacramento--Roseville--Arden-Arcade, CA",34.0,2009-06
1675,SMU06409000500000003,2009,M05,25.01,,"Sacramento--Roseville--Arden-Arcade, CA",34.2,2009-05
1676,SMU06409000500000003,2009,M04,24.88,,"Sacramento--Roseville--Arden-Arcade, CA",34.2,2009-04
1677,SMU06409000500000003,2009,M03,24.86,,"Sacramento--Roseville--Arden-Arcade, CA",34.9,2009-03
1678,SMU06409000500000003,2009,M02,24.85,,"Sacramento--Roseville--Arden-Arcade, CA",34.9,2009-02
1679,SMU06409000500000003,2009,M01,24.38,,"Sacramento--Roseville--Arden-Arcade, CA",34.6,2009-01
1680,SMU06409000500000003,2008,M12,23.4,,"Sacramento--Roseville--Arden-Arcade, CA",34.8,2008-12
1681,SMU06409000500000003,2008,M11,23.11,,"Sacramento--Roseville--Arden-Arcade, CA",35.8,2008-11
1682,SMU06409000500000003,2008,M10,23.0,,"Sacramento--Roseville--Arden-Arcade, CA",34.9,2008-10
1683,SMU06409000500000003,2008,M09,22.89,,"Sacramento--Roseville--Arden-Arcade, CA",35.0,2008-09
1684,SMU06409000500000003,2008,M08,22.78,,"Sacramento--Roseville--Arden-Arcade, CA",35.3,2008-08
1685,SMU06409000500000003,2008,M07,22.85,,"Sacramento--Roseville--Arden-Arcade, CA",34.8,2008-07
1686,SMU06409000500000003,2008,M06,22.48,,"Sacramento--Roseville--Arden-Arcade, CA",35.7,2008-06
1687,SMU06409000500000003,2008,M05,22.52,,"Sacramento--Roseville--Arden-Arcade, CA",34.6,2008-05
1688,SMU06409000500000003,2008,M04,22.56,,"Sacramento--Roseville--Arden-Arcade, CA",34.3,2008-04
1689,SMU06409000500000003,2008,M03,22.72,,"Sacramento--Roseville--Arden-Arcade, CA",35.2,2008-03
1690,SMU06409000500000003,2008,M02,22.57,,"Sacramento--Roseville--Arden-Arcade, CA",33.9,2008-02
1691,SMU06409000500000003,2008,M01,22.38,,"Sacramento--Roseville--Arden-Arcade, CA",33.9,2008-01
1692,SMU06409000500000003,2007,M12,22.16,,"Sacramento--Roseville--Arden-Arcade, CA",35.3,2007-12
1693,SMU06409000500000003,2007,M11,22.0,,"Sacramento--Roseville--Arden-Arcade, CA",33.8,2007-11
1694,SMU06409000500000003,2007,M10,22.14,,"Sacramento--Roseville--Arden-Arcade, CA",34.6,2007-10
1695,SMU06409000500000003,2007,M09,22.31,,"Sacramento--Roseville--Arden-Arcade, CA",35.5,2007-09
1696,SMU06409000500000003,2007,M08,22.09,,"Sacramento--Roseville--Arden-Arcade, CA",34.6,2007-08
1697,SMU06409000500000003,2007,M07,22.39,,"Sacramento--Roseville--Arden-Arcade, CA",34.6,2007-07
1698,SMU06409000500000003,2007,M06,22.15,,"Sacramento--Roseville--Arden-Arcade, CA",34.2,2007-06
1699,SMU06409000500000003,2007,M05,22.33,,"Sacramento--Roseville--Arden-Arcade, CA",34.1,2007-05
1700,SMU06409000500000003,2007,M04,22.44,,"Sacramento--Roseville--Arden-Arcade, CA",34.3,2007-04
1701,SMU06409000500000003,2007,M03,22.36,,"Sacramento--Roseville--Arden-Arcade, CA",33.3,2007-03
1702,SMU06409000500000003,2007,M02,22.01,,"Sacramento--Roseville--Arden-Arcade, CA",33.4,2007-02
1703,SMU06409000500000003,2007,M01,22.27,,"Sacramento--Roseville--Arden-Arcade, CA",33.3,2007-01
1704,SMU06409000500000003,2015,M06,25.87,Preliminary,"Sacramento--Roseville--Arden-Arcade, CA",32.5,2015-06
1705,SMU06409000500000003,2015,M05,25.91,,"Sacramento--Roseville--Arden-Arcade, CA",32.5,2015-05
1706,SMU06409000500000003,2015,M04,25.94,,"Sacramento--Roseville--Arden-Arcade, CA",32.4,2015-04
1707,SMU06409000500000003,2015,M03,26.14,,"Sacramento--Roseville--Arden-Arcade, CA",33.1,2015-03
1708,SMU06409000500000003,2015,M02,26.25,,"Sacramento--Roseville--Arden-Arcade, CA",33.3,2015-02
1709,SMU06409000500000003,2015,M01,25.96,,"Sacramento--Roseville--Arden-Arcade, CA",32.5,2015-01
1710,SMU06409000500000003,2014,M12,25.68,,"Sacramento--Roseville--Arden-Arcade, CA",32.6,2014-12
1711,SMU06409000500000003,2014,M11,26.05,,"Sacramento--Roseville--Arden-Arcade, CA",33.5,2014-11
1712,SMU06409000500000003,2014,M10,25.63,,"Sacramento--Roseville--Arden-Arcade, CA",32.8,2014-10
1713,SMU06409000500000003,2014,M09,25.33,,"Sacramento--Roseville--Arden-Arcade, CA",32.8,2014-09
1714,SMU06409000500000003,2014,M08,24.94,,"Sacramento--Roseville--Arden-Arcade, CA",33.0,2014-08
1715,SMU06409000500000003,2014,M07,25.05,,"Sacramento--Roseville--Arden-Arcade, CA",32.8,2014-07
1716,SMU06409000500000003,2014,M06,24.72,,"Sacramento--Roseville--Arden-Arcade, CA",33.7,2014-06
1717,SMU06409000500000003,2014,M05,24.77,,"Sacramento--Roseville--Arden-Arcade, CA",33.0,2014-05
1718,SMU06409000500000003,2014,M04,24.67,,"Sacramento--Roseville--Arden-Arcade, CA",33.1,2014-04
1719,SMU06409000500000003,2014,M03,24.85,,"Sacramento--Roseville--Arden-Arcade, CA",33.6,2014-03
1720,SMU06409000500000003,2014,M02,24.86,,"Sacramento--Roseville--Arden-Arcade, CA",34.0,2014-02
1721,SMU06409000500000003,2014,M01,24.99,,"Sacramento--Roseville--Arden-Arcade, CA",32.9,2014-01
1722,SMU06409000500000003,2013,M12,24.8,,"Sacramento--Roseville--Arden-Arcade, CA",34.4,2013-12
1723,SMU06409000500000003,2013,M11,24.85,,"Sacramento--Roseville--Arden-Arcade, CA",33.3,2013-11
1724,SMU06409000500000003,2013,M10,24.96,,"Sacramento--Roseville--Arden-Arcade, CA",33.7,2013-10
1725,SMU06409000500000003,2013,M09,25.08,,"Sacramento--Roseville--Arden-Arcade, CA",34.5,2013-09
1726,SMU06409000500000003,2013,M08,25.05,,"Sacramento--Roseville--Arden-Arcade, CA",33.7,2013-08
1727,SMU06409000500000003,2013,M07,25.15,,"Sacramento--Roseville--Arden-Arcade, CA",33.7,2013-07
1728,SMU06409000500000003,2013,M06,25.23,,"Sacramento--Roseville--Arden-Arcade, CA",34.6,2013-06
1729,SMU06409000500000003,2013,M05,25.24,,"Sacramento--Roseville--Arden-Arcade, CA",33.7,2013-05
1730,SMU06409000500000003,2013,M04,25.41,,"Sacramento--Roseville--Arden-Arcade, CA",33.5,2013-04
1731,SMU06409000500000003,2013,M03,25.65,,"Sacramento--Roseville--Arden-Arcade, CA",33.6,2013-03
1732,SMU06409000500000003,2013,M02,25.78,,"Sacramento--Roseville--Arden-Arcade, CA",33.5,2013-02
1733,SMU06409000500000003,2013,M01,26.0,,"Sacramento--Roseville--Arden-Arcade, CA",33.5,2013-01
1734,SMU06420340500000003,2012,M12,32.08,,"San Rafael, CA Metropolitan Division",33.5,2012-12
1735,SMU06420340500000003,2012,M11,31.4,,"San Rafael, CA Metropolitan Division",33.0,2012-11
1736,SMU06420340500000003,2012,M10,31.07,,"San Rafael, CA Metropolitan Division",32.9,2012-10
1737,SMU06420340500000003,2012,M09,31.34,,"San Rafael, CA Metropolitan Division",34.3,2012-09
1738,SMU06420340500000003,2012,M08,31.59,,"San Rafael, CA Metropolitan Division",34.5,2012-08
1739,SMU06420340500000003,2012,M07,31.79,,"San Rafael, CA Metropolitan Division",34.2,2012-07
1740,SMU06420340500000003,2012,M06,31.07,,"San Rafael, CA Metropolitan Division",34.1,2012-06
1741,SMU06420340500000003,2012,M05,31.44,,"San Rafael, CA Metropolitan Division",33.8,2012-05
1742,SMU06420340500000003,2012,M04,32.25,,"San Rafael, CA Metropolitan Division",33.7,2012-04
1743,SMU06420340500000003,2012,M03,32.39,,"San Rafael, CA Metropolitan Division",33.1,2012-03
1744,SMU06420340500000003,2012,M02,33.2,,"San Rafael, CA Metropolitan Division",33.8,2012-02
1745,SMU06420340500000003,2012,M01,33.47,,"San Rafael, CA Metropolitan Division",34.1,2012-01
1746,SMU06420340500000003,2011,M12,33.6,,"San Rafael, CA Metropolitan Division",34.0,2011-12
1747,SMU06420340500000003,2011,M11,33.09,,"San Rafael, CA Metropolitan Division",33.6,2011-11
1748,SMU06420340500000003,2011,M10,33.09,,"San Rafael, CA Metropolitan Division",34.1,2011-10
1749,SMU06420340500000003,2011,M09,32.96,,"San Rafael, CA Metropolitan Division",33.6,2011-09
1750,SMU06420340500000003,2011,M08,32.26,,"San Rafael, CA Metropolitan Division",33.7,2011-08
1751,SMU06420340500000003,2011,M07,34.5,,"San Rafael, CA Metropolitan Division",32.4,2011-07
1752,SMU06420340500000003,2011,M06,31.71,,"San Rafael, CA Metropolitan Division",33.6,2011-06
1753,SMU06420340500000003,2011,M05,32.08,,"San Rafael, CA Metropolitan Division",34.4,2011-05
1754,SMU06420340500000003,2011,M04,30.74,,"San Rafael, CA Metropolitan Division",33.3,2011-04
1755,SMU06420340500000003,2011,M03,31.88,,"San Rafael, CA Metropolitan Division",33.1,2011-03
1756,SMU06420340500000003,2011,M02,32.17,,"San Rafael, CA Metropolitan Division",34.5,2011-02
1757,SMU06420340500000003,2011,M01,32.55,,"San Rafael, CA Metropolitan Division",34.4,2011-01
1758,SMU06420340500000003,2015,M06,30.36,Preliminary,"San Rafael, CA Metropolitan Division",33.3,2015-06
1759,SMU06420340500000003,2015,M05,29.55,,"San Rafael, CA Metropolitan Division",33.0,2015-05
1760,SMU06420340500000003,2015,M04,30.67,,"San Rafael, CA Metropolitan Division",33.2,2015-04
1761,SMU06420340500000003,2015,M03,30.95,,"San Rafael, CA Metropolitan Division",34.1,2015-03
1762,SMU06420340500000003,2015,M02,30.71,,"San Rafael, CA Metropolitan Division",34.4,2015-02
1763,SMU06420340500000003,2015,M01,29.72,,"San Rafael, CA Metropolitan Division",33.2,2015-01
1764,SMU06420340500000003,2014,M12,30.57,,"San Rafael, CA Metropolitan Division",32.8,2014-12
1765,SMU06420340500000003,2014,M11,30.76,,"San Rafael, CA Metropolitan Division",33.8,2014-11
1766,SMU06420340500000003,2014,M10,28.96,,"San Rafael, CA Metropolitan Division",33.4,2014-10
1767,SMU06420340500000003,2014,M09,29.17,,"San Rafael, CA Metropolitan Division",33.0,2014-09
1768,SMU06420340500000003,2014,M08,29.56,,"San Rafael, CA Metropolitan Division",32.4,2014-08
1769,SMU06420340500000003,2014,M07,29.41,,"San Rafael, CA Metropolitan Division",32.8,2014-07
1770,SMU06420340500000003,2014,M06,30.23,,"San Rafael, CA Metropolitan Division",32.8,2014-06
1771,SMU06420340500000003,2014,M05,30.08,,"San Rafael, CA Metropolitan Division",32.8,2014-05
1772,SMU06420340500000003,2014,M04,30.18,,"San Rafael, CA Metropolitan Division",32.7,2014-04
1773,SMU06420340500000003,2014,M03,30.85,,"San Rafael, CA Metropolitan Division",33.5,2014-03
1774,SMU06420340500000003,2014,M02,31.18,,"San Rafael, CA Metropolitan Division",33.2,2014-02
1775,SMU06420340500000003,2014,M01,30.73,,"San Rafael, CA Metropolitan Division",32.5,2014-01
1776,SMU06420340500000003,2013,M12,31.23,,"San Rafael, CA Metropolitan Division",34.4,2013-12
1777,SMU06420340500000003,2013,M11,31.27,,"San Rafael, CA Metropolitan Division",33.2,2013-11
1778,SMU06420340500000003,2013,M10,31.43,,"San Rafael, CA Metropolitan Division",32.9,2013-10
1779,SMU06420340500000003,2013,M09,31.93,,"San Rafael, CA Metropolitan Division",34.1,2013-09
1780,SMU06420340500000003,2013,M08,32.09,,"San Rafael, CA Metropolitan Division",33.1,2013-08
1781,SMU06420340500000003,2013,M07,32.0,,"San Rafael, CA Metropolitan Division",32.7,2013-07
1782,SMU06420340500000003,2013,M06,31.73,,"San Rafael, CA Metropolitan Division",33.3,2013-06
1783,SMU06420340500000003,2013,M05,31.43,,"San Rafael, CA Metropolitan Division",33.1,2013-05
1784,SMU06420340500000003,2013,M04,31.3,,"San Rafael, CA Metropolitan Division",33.2,2013-04
1785,SMU06420340500000003,2013,M03,31.49,,"San Rafael, CA Metropolitan Division",32.9,2013-03
1786,SMU06420340500000003,2013,M02,31.83,,"San Rafael, CA Metropolitan Division",33.0,2013-02
1787,SMU06420340500000003,2013,M01,31.89,,"San Rafael, CA Metropolitan Division",32.7,2013-01
1788,SMU06417400500000003,2012,M12,28.66,,"San Diego-Carlsbad, CA",34.8,2012-12
1789,SMU06417400500000003,2012,M11,28.39,,"San Diego-Carlsbad, CA",34.4,2012-11
1790,SMU06417400500000003,2012,M10,28.5,,"San Diego-Carlsbad, CA",34.4,2012-10
1791,SMU06417400500000003,2012,M09,28.77,,"San Diego-Carlsbad, CA",34.8,2012-09
1792,SMU06417400500000003,2012,M08,28.16,,"San Diego-Carlsbad, CA",34.4,2012-08
1793,SMU06417400500000003,2012,M07,28.33,,"San Diego-Carlsbad, CA",34.9,2012-07
1794,SMU06417400500000003,2012,M06,28.49,,"San Diego-Carlsbad, CA",34.1,2012-06
1795,SMU06417400500000003,2012,M05,28.54,,"San Diego-Carlsbad, CA",34.1,2012-05
1796,SMU06417400500000003,2012,M04,28.55,,"San Diego-Carlsbad, CA",34.4,2012-04
1797,SMU06417400500000003,2012,M03,28.56,,"San Diego-Carlsbad, CA",34.0,2012-03
1798,SMU06417400500000003,2012,M02,28.76,,"San Diego-Carlsbad, CA",33.7,2012-02
1799,SMU06417400500000003,2012,M01,28.7,,"San Diego-Carlsbad, CA",34.3,2012-01
1800,SMU06417400500000003,2011,M12,27.88,,"San Diego-Carlsbad, CA",34.0,2011-12
1801,SMU06417400500000003,2011,M11,27.45,,"San Diego-Carlsbad, CA",33.8,2011-11
1802,SMU06417400500000003,2011,M10,27.55,,"San Diego-Carlsbad, CA",34.7,2011-10
1803,SMU06417400500000003,2011,M09,26.84,,"San Diego-Carlsbad, CA",34.1,2011-09
1804,SMU06417400500000003,2011,M08,26.37,,"San Diego-Carlsbad, CA",34.3,2011-08
1805,SMU06417400500000003,2011,M07,26.53,,"San Diego-Carlsbad, CA",34.2,2011-07
1806,SMU06417400500000003,2011,M06,26.36,,"San Diego-Carlsbad, CA",34.2,2011-06
1807,SMU06417400500000003,2011,M05,26.69,,"San Diego-Carlsbad, CA",34.6,2011-05
1808,SMU06417400500000003,2011,M04,26.42,,"San Diego-Carlsbad, CA",33.9,2011-04
1809,SMU06417400500000003,2011,M03,26.29,,"San Diego-Carlsbad, CA",33.9,2011-03
1810,SMU06417400500000003,2011,M02,26.6,,"San Diego-Carlsbad, CA",33.9,2011-02
1811,SMU06417400500000003,2011,M01,26.28,,"San Diego-Carlsbad, CA",34.5,2011-01
1812,SMU06417400500000003,2010,M12,25.79,,"San Diego-Carlsbad, CA",34.0,2010-12
1813,SMU06417400500000003,2010,M11,25.7,,"San Diego-Carlsbad, CA",33.5,2010-11
1814,SMU06417400500000003,2010,M10,25.71,,"San Diego-Carlsbad, CA",33.7,2010-10
1815,SMU06417400500000003,2010,M09,25.56,,"San Diego-Carlsbad, CA",34.0,2010-09
1816,SMU06417400500000003,2010,M08,25.42,,"San Diego-Carlsbad, CA",34.9,2010-08
1817,SMU06417400500000003,2010,M07,25.08,,"San Diego-Carlsbad, CA",34.3,2010-07
1818,SMU06417400500000003,2010,M06,25.08,,"San Diego-Carlsbad, CA",34.0,2010-06
1819,SMU06417400500000003,2010,M05,25.48,,"San Diego-Carlsbad, CA",35.0,2010-05
1820,SMU06417400500000003,2010,M04,25.14,,"San Diego-Carlsbad, CA",34.4,2010-04
1821,SMU06417400500000003,2010,M03,24.97,,"San Diego-Carlsbad, CA",34.2,2010-03
1822,SMU06417400500000003,2010,M02,25.05,,"San Diego-Carlsbad, CA",34.4,2010-02
1823,SMU06417400500000003,2010,M01,25.01,,"San Diego-Carlsbad, CA",34.3,2010-01
1824,SMU06417400500000003,2009,M12,25.05,,"San Diego-Carlsbad, CA",33.9,2009-12
1825,SMU06417400500000003,2009,M11,25.24,,"San Diego-Carlsbad, CA",35.1,2009-11
1826,SMU06417400500000003,2009,M10,24.95,,"San Diego-Carlsbad, CA",34.3,2009-10
1827,SMU06417400500000003,2009,M09,25.43,,"San Diego-Carlsbad, CA",34.4,2009-09
1828,SMU06417400500000003,2009,M08,25.41,,"San Diego-Carlsbad, CA",34.6,2009-08
1829,SMU06417400500000003,2009,M07,25.24,,"San Diego-Carlsbad, CA",33.9,2009-07
1830,SMU06417400500000003,2009,M06,24.79,,"San Diego-Carlsbad, CA",33.5,2009-06
1831,SMU06417400500000003,2009,M05,24.94,,"San Diego-Carlsbad, CA",33.6,2009-05
1832,SMU06417400500000003,2009,M04,25.07,,"San Diego-Carlsbad, CA",33.7,2009-04
1833,SMU06417400500000003,2009,M03,25.41,,"San Diego-Carlsbad, CA",34.4,2009-03
1834,SMU06417400500000003,2009,M02,25.12,,"San Diego-Carlsbad, CA",34.0,2009-02
1835,SMU06417400500000003,2009,M01,25.4,,"San Diego-Carlsbad, CA",33.9,2009-01
1836,SMU06417400500000003,2008,M12,25.44,,"San Diego-Carlsbad, CA",33.7,2008-12
1837,SMU06417400500000003,2008,M11,25.02,,"San Diego-Carlsbad, CA",34.4,2008-11
1838,SMU06417400500000003,2008,M10,24.88,,"San Diego-Carlsbad, CA",33.9,2008-10
1839,SMU06417400500000003,2008,M09,25.07,,"San Diego-Carlsbad, CA",34.0,2008-09
1840,SMU06417400500000003,2008,M08,25.06,,"San Diego-Carlsbad, CA",34.2,2008-08
1841,SMU06417400500000003,2008,M07,25.01,,"San Diego-Carlsbad, CA",34.2,2008-07
1842,SMU06417400500000003,2008,M06,25.04,,"San Diego-Carlsbad, CA",34.9,2008-06
1843,SMU06417400500000003,2008,M05,25.04,,"San Diego-Carlsbad, CA",34.1,2008-05
1844,SMU06417400500000003,2008,M04,25.09,,"San Diego-Carlsbad, CA",34.2,2008-04
1845,SMU06417400500000003,2008,M03,25.47,,"San Diego-Carlsbad, CA",34.9,2008-03
1846,SMU06417400500000003,2008,M02,25.21,,"San Diego-Carlsbad, CA",34.1,2008-02
1847,SMU06417400500000003,2008,M01,25.07,,"San Diego-Carlsbad, CA",33.9,2008-01
1848,SMU06417400500000003,2007,M12,25.54,,"San Diego-Carlsbad, CA",35.0,2007-12
1849,SMU06417400500000003,2007,M11,25.28,,"San Diego-Carlsbad, CA",34.2,2007-11
1850,SMU06417400500000003,2007,M10,25.43,,"San Diego-Carlsbad, CA",34.0,2007-10
1851,SMU06417400500000003,2007,M09,25.5,,"San Diego-Carlsbad, CA",34.6,2007-09
1852,SMU06417400500000003,2007,M08,25.12,,"San Diego-Carlsbad, CA",34.3,2007-08
1853,SMU06417400500000003,2007,M07,25.36,,"San Diego-Carlsbad, CA",35.1,2007-07
1854,SMU06417400500000003,2007,M06,25.39,,"San Diego-Carlsbad, CA",34.9,2007-06
1855,SMU06417400500000003,2007,M05,25.24,,"San Diego-Carlsbad, CA",34.4,2007-05
1856,SMU06417400500000003,2007,M04,25.67,,"San Diego-Carlsbad, CA",35.1,2007-04
1857,SMU06417400500000003,2007,M03,25.44,,"San Diego-Carlsbad, CA",34.4,2007-03
1858,SMU06417400500000003,2007,M02,24.7,,"San Diego-Carlsbad, CA",34.1,2007-02
1859,SMU06417400500000003,2007,M01,24.9,,"San Diego-Carlsbad, CA",34.3,2007-01
1860,SMU06417400500000003,2015,M06,27.13,Preliminary,"San Diego-Carlsbad, CA",34.6,2015-06
1861,SMU06417400500000003,2015,M05,26.94,,"San Diego-Carlsbad, CA",34.3,2015-05
1862,SMU06417400500000003,2015,M04,26.94,,"San Diego-Carlsbad, CA",34.9,2015-04
1863,SMU06417400500000003,2015,M03,27.04,,"San Diego-Carlsbad, CA",35.3,2015-03
1864,SMU06417400500000003,2015,M02,27.13,,"San Diego-Carlsbad, CA",35.4,2015-02
1865,SMU06417400500000003,2015,M01,27.17,,"San Diego-Carlsbad, CA",34.5,2015-01
1866,SMU06417400500000003,2014,M12,26.94,,"San Diego-Carlsbad, CA",34.4,2014-12
1867,SMU06417400500000003,2014,M11,27.13,,"San Diego-Carlsbad, CA",34.9,2014-11
1868,SMU06417400500000003,2014,M10,26.79,,"San Diego-Carlsbad, CA",34.5,2014-10
1869,SMU06417400500000003,2014,M09,26.81,,"San Diego-Carlsbad, CA",34.5,2014-09
1870,SMU06417400500000003,2014,M08,26.65,,"San Diego-Carlsbad, CA",34.8,2014-08
1871,SMU06417400500000003,2014,M07,26.92,,"San Diego-Carlsbad, CA",34.5,2014-07
1872,SMU06417400500000003,2014,M06,26.8,,"San Diego-Carlsbad, CA",35.4,2014-06
1873,SMU06417400500000003,2014,M05,26.49,,"San Diego-Carlsbad, CA",34.5,2014-05
1874,SMU06417400500000003,2014,M04,26.6,,"San Diego-Carlsbad, CA",34.8,2014-04
1875,SMU06417400500000003,2014,M03,26.76,,"San Diego-Carlsbad, CA",35.5,2014-03
1876,SMU06417400500000003,2014,M02,26.83,,"San Diego-Carlsbad, CA",35.5,2014-02
1877,SMU06417400500000003,2014,M01,26.64,,"San Diego-Carlsbad, CA",35.1,2014-01
1878,SMU06417400500000003,2013,M12,26.65,,"San Diego-Carlsbad, CA",35.4,2013-12
1879,SMU06417400500000003,2013,M11,26.6,,"San Diego-Carlsbad, CA",34.6,2013-11
1880,SMU06417400500000003,2013,M10,26.96,,"San Diego-Carlsbad, CA",34.7,2013-10
1881,SMU06417400500000003,2013,M09,27.28,,"San Diego-Carlsbad, CA",35.2,2013-09
